,0
56723849,8
78426539,8
68342759,8
28637459,8
86534792,8
85934672,8
34798562,8
69345782,8
72394658,8
37465928,8
92643587,8
38462579,8
49625378,8
94283756,8
57826934,8
26497853,8
34967285,8
69435827,8
46375928,8
64283579,8
96354827,8
83269475,8
56847329,8
57849362,8
92754368,8
84657239,8
94286357,8
86537249,8
64739582,8
53972684,8
87245639,8
24976358,8
28379564,8
72569384,8
56492783,8
35682749,8
35862947,8
74623859,8
65847329,8
37295846,8
59742863,8
46729358,8
68527394,8
29846375,8
87345962,8
68534927,8
92654387,8
35976482,8
48579362,8
59478326,8
36578429,8
28497356,8
26389475,8
59374268,8
47598326,8
47856239,8
63758429,8
64387952,8
94637825,8
26937584,8
82645397,8
37958624,8
57364829,8
85396427,8
56298743,8
85463729,8
29634857,8
92748653,8
62954387,8
94376852,8
37925846,8
85746239,8
69528347,8
48659273,8
56394278,8
85926437,8
39625748,8
37569428,8
72645893,8
46283579,8
37582469,8
79256348,8
93475268,8
43689572,8
36485297,8
94387265,8
74859263,8
83729465,8
63754982,8
97426538,8
46587239,8
37462859,8
25693847,8
84653792,8
28574396,8
46273895,8
52869473,8
68423957,8
74629583,8
65378249,8
36489752,8
38759624,8
94563827,8
47392586,8
48923765,8
29378456,8
78354629,8
86524973,8
85469327,8
25867493,8
58934726,8
92735648,8
85274396,8
65283497,8
75938624,8
82634795,8
64587293,8
42695873,8
59462873,8
85647392,8
52794638,8
47836925,8
64839725,8
73289465,8
43865729,8
79345862,8
93642587,8
93587246,8
62598734,8
93587264,8
57846239,8
43786259,8
48269735,8
37496852,8
73658294,8
58293764,8
29843675,8
85472936,8
93276584,8
29845673,8
48395627,8
58746293,8
29564378,8
39274856,8
57269384,8
92756843,8
59648237,8
28463579,8
75624839,8
74823569,8
84659273,8
69523748,8
78359264,8
46278593,8
56943782,8
58937426,8
72936584,8
52684793,8
63829547,8
85743629,8
65498327,8
25698347,8
84296537,8
35792846,8
62837495,8
27935864,8
64825379,8
85267934,8
42785963,8
72954368,8
56832479,8
59278634,8
72386495,8
52867439,8
64827935,8
84753962,8
78249536,8
93857462,8
74362985,8
72594368,8
48572693,8
63578492,8
57384269,8
75496382,8
68539274,8
57943862,8
28374956,8
93725684,8
39842756,8
93726584,8
74596328,8
34869527,8
95724368,8
57298634,8
74625938,8
38749652,8
93726458,8
92845673,8
42978365,8
27645893,8
95273468,8
34687592,8
28365749,8
72385946,8
79528463,8
37649528,8
82493675,8
39572486,8
58629743,8
38652479,8
62597843,8
95742683,8
83729456,8
69243758,8
69354872,8
27859634,8
56923478,8
68257394,8
48395762,8
64735928,8
62597834,8
63294857,8
47958263,8
56394287,8
79346528,8
93856427,8
47295386,8
58376942,8
53974862,8
82735694,8
63859724,8
95478362,8
74628395,8
47829635,8
56397842,8
82659734,8
68437259,8
57368294,8
87529436,8
92573468,8
84623579,8
59472638,8
42798563,8
85297463,8
72648359,8
56734982,8
74932586,8
26745983,8
95463827,8
53879426,8
83495672,8
75486329,8
92463587,8
47829653,8
56274839,8
86425973,8
49267853,8
83495762,8
39486275,8
86354792,8
73294865,8
73924685,8
43697285,8
95837462,8
96345782,8
63495278,8
26475938,8
79243856,8
82597463,8
96248537,8
49627835,8
34689527,8
28495637,8
79436528,8
59284736,8
63924785,8
27943568,8
97245863,8
43682957,8
74835296,8
83942765,8
46275893,8
73649258,8
37942568,8
75832496,8
83274659,8
65384297,8
75632948,8
38592746,8
35872694,8
96245837,8
78245963,8
43862759,8
68243957,8
82596437,8
49826375,8
63928475,8
84576293,8
92847365,8
35689472,8
68523974,8
39652478,8
49837265,8
93754268,8
79352648,8
65738429,8
58746239,8
27463958,8
35782964,8
48367925,8
64385297,8
85639724,8
83497526,8
65392487,8
27653984,8
82947563,8
26397485,8
86523974,8
25869347,8
95723486,8
58936247,8
92578634,8
46852739,8
58724369,8
82946537,8
36925874,8
36952487,8
75489263,8
26478539,8
95476238,8
96534872,8
63287459,8
92364857,8
62953478,8
93728465,8
49376825,8
78356492,8
84639752,8
34975682,8
73482596,8
92364785,8
59836247,8
73824695,8
46279583,8
74952638,8
82643579,8
79348256,8
85376924,8
75369428,8
47589263,8
74852639,8
95384726,8
63589724,8
58937264,8
36578492,8
25683749,8
26473895,8
87354692,8
62937458,8
96243785,8
38952764,8
83267495,8
75296834,8
75943682,8
86427395,8
27563849,8
57834296,8
29476835,8
63927458,8
29584673,8
74263985,8
48635279,8
58392764,8
65943728,8
74389652,8
65279438,8
83592764,8
97358246,8
97425863,8
95628734,8
49275368,8
68537294,8
87423659,8
95286473,8
97342685,8
46392587,8
35687429,8
94375286,8
94825673,8
57293468,8
86432975,8
82375946,8
72483596,8
47859263,8
34968572,8
63579428,8
86352749,8
84739652,8
38627549,8
69348257,8
49725368,8
53798264,8
93582746,8
82746935,8
62948735,8
63584279,8
58926347,8
63748295,8
82634957,8
78346592,8
65378492,8
27563894,8
96532847,8
46852793,8
56389742,8
53876429,8
75948236,8
82367594,8
56932487,8
84579362,8
26945387,8
84936527,8
69357482,8
24793658,8
64839752,8
74856329,8
26859743,8
63749528,8
49573826,8
84752963,8
92485736,8
79356428,8
84632579,8
94753628,8
96254873,8
59824637,8
93846257,8
46932578,8
53682794,8
52863794,8
34689572,8
53864792,8
85934726,8
28739456,8
95823764,8
56942738,8
93267458,8
68435927,8
75386924,8
62847953,8
94368752,8
37854269,8
87425936,8
82947536,8
39267584,8
43869257,8
75486239,8
65487239,8
95647328,8
83492657,8
27845369,8
78524963,8
24965873,8
36952478,8
53697284,8
39625847,8
96435872,8
85642793,8
49572863,8
85739624,8
26845397,8
53862749,8
95743628,8
46935287,8
42863795,8
93647852,8
29583647,8
35876249,8
57392486,8
46375829,8
93647825,8
56928743,8
92568734,8
43968572,8
86437295,8
84563972,8
92843765,8
78435962,8
84725369,8
63827549,8
38759642,8
75932468,8
82379456,8
42783956,8
97438265,8
52867493,8
42863759,8
24789563,8
75389624,8
62478539,8
29463587,8
49632587,8
43798265,8
35872649,8
24867359,8
36298457,8
92586473,8
94573682,8
39846257,8
65384279,8
29376485,8
53972864,8
47925386,8
24978356,8
59738642,8
87529346,8
74283596,8
93472568,8
84635279,8
79348265,8
59837264,8
26754839,8
43975682,8
83954627,8
69248357,8
92657834,8
46938725,8
25687439,8
25784639,8
92734865,8
83472596,8
26485397,8
96245873,8
64587329,8
94273586,8
73485296,8
94837562,8
46739528,8
34872659,8
25698437,8
64859237,8
43867259,8
47852693,8
28945637,8
74925368,8
72645983,8
82493657,8
74926835,8
58649237,8
28749653,8
59732468,8
36298475,8
39627485,8
56847293,8
58264379,8
74592863,8
63824957,8
25796348,8
94658372,8
35794826,8
46278539,8
29635847,8
27659483,8
53874962,8
46725839,8
64385279,8
36758429,8
85473926,8
43782659,8
38756924,8
73582469,8
86257493,8
37569248,8
48369752,8
85932647,8
26385794,8
43692758,8
27938456,8
57263849,8
29847356,8
24978365,8
43968527,8
34685792,8
75489326,8
56389724,8
58749326,8
26759384,8
83276495,8
59637824,8
79246583,8
24798365,8
63925748,8
83954672,8
46592783,8
52863749,8
53796482,8
59634287,8
46857239,8
47582936,8
95746382,8
92378546,8
48395726,8
29564387,8
83746925,8
96358427,8
37826549,8
86537492,8
59368742,8
57398624,8
49638752,8
74623958,8
28375964,8
58937462,8
62953487,8
48732596,8
75263894,8
95462873,8
39846275,8
46389752,8
83279564,8
48639752,8
52864793,8
94836527,8
75624893,8
49267835,8
63475982,8
52973846,8
27954386,8
78539264,8
25794863,8
46273985,8
95823746,8
26384975,8
83467952,8
38954762,8
83269457,8
46587293,8
29638475,8
84635297,8
69345728,8
78435926,8
29376458,8
29476853,8
57634982,8
58374296,8
72958634,8
24973856,8
94562783,8
52793648,8
58476239,8
28573496,8
28634759,8
75946328,8
93562478,8
68429573,8
62578394,8
25794683,8
28956347,8
62948753,8
83579624,8
42783965,8
95648372,8
34962785,8
26493587,8
53978426,8
43682975,8
25697348,8
27564893,8
37462895,8
86342957,8
58934762,8
85749263,8
78524936,8
72839456,8
57384296,8
26935847,8
47365928,8
59476328,8
42697385,8
52976348,8
79423658,8
27835649,8
63754829,8
65389742,8
57498236,8
48927365,8
48632597,8
94285763,8
62753894,8
35796284,8
47629583,8
46398725,8
63847952,8
84753629,8
93586427,8
84275369,8
64835297,8
78346259,8
52876493,8
47586239,8
93754286,8
86254739,8
79243865,8
42795638,8
83275694,8
48725396,8
52693847,8
73589642,8
83594762,8
86347259,8
86349257,8
36754892,8
38574296,8
84653729,8
43862975,8
57936842,8
35974628,8
72389465,8
52694873,8
42976385,8
94568327,8
36825974,8
48925736,8
48275396,8
84632597,8
73285649,8
48923675,8
64853927,8
74625839,8
87539426,8
65279483,8
26397458,8
43798256,8
56928734,8
83269547,8
24865973,8
24798356,8
85376942,8
87359462,8
27398456,8
59634278,8
38957462,8
58274396,8
56398724,8
64583927,8
62839457,8
53682974,8
58732496,8
59628743,8
92845763,8
48376925,8
87352964,8
58462973,8
96432785,8
37294685,8
78243956,8
48573629,8
46287953,8
36295748,8
28743596,8
72834965,8
25978463,8
29648735,8
84276953,8
25689473,8
83265794,8
68247395,8
56379482,8
58642793,8
95382674,8
74396825,8
57368249,8
36478529,8
72465893,8
65932478,8
83942756,8
93582764,8
29375864,8
26938547,8
83574296,8
26748539,8
86425793,8
46392578,8
42689573,8
48936257,8
85643792,8
47362859,8
83947526,8
95463872,8
72384965,8
64923587,8
93274685,8
29637458,8
49576283,8
96437285,8
25794638,8
49635287,8
84936572,8
73298564,8
87352649,8
79435862,8
75296843,8
86423759,8
93482756,8
39724685,8
92583746,8
34968527,8
84396257,8
65732984,8
36924857,8
74593682,8
62389547,8
56372984,8
38496275,8
52973684,8
74265839,8
47583962,8
94265387,8
63584297,8
48657239,8
43869275,8
56398742,8
28495673,8
97245836,8
56493728,8
49826573,8
68534972,8
39627458,8
74369582,8
26948753,8
29738456,8
46589372,8
87426359,8
62938475,8
94573826,8
43862957,8
96527384,8
49738625,8
38594762,8
69348275,8
95467328,8
47625938,8
27836495,8
85294763,8
48926375,8
73482569,8
95467382,8
35964782,8
58927364,8
78426359,8
26845379,8
29583674,8
25793846,8
49285637,8
65824379,8
42698375,8
42879536,8
73582496,8
93562487,8
87254639,8
39645287,8
92587463,8
36925847,8
52786349,8
58937246,8
46398752,8
57269348,8
46859327,8
73642895,8
38624759,8
83596427,8
95723468,8
93576824,8
38592764,8
63829574,8
72643958,8
87346529,8
84562973,8
29653487,8
35967482,8
74825396,8
28956473,8
72469358,8
37826594,8
73465892,8
37294658,8
27654983,8
65839724,8
25963748,8
39847265,8
29375846,8
36827594,8
25876493,8
36589724,8
94728653,8
46395278,8
75386942,8
46379285,8
57639428,8
62479583,8
59823647,8
92365784,8
43967528,8
73284659,8
56378492,8
47932568,8
46385279,8
53964728,8
27658439,8
57492683,8
26758394,8
69248375,8
29756834,8
43689527,8
42967538,8
49275386,8
52693874,8
37289546,8
36589742,8
47596238,8
82596473,8
95836472,8
53872946,8
93587426,8
24685793,8
93487526,8
35784629,8
38956472,8
62743895,8
56724839,8
63925784,8
86437259,8
73596842,8
29845736,8
68529473,8
46598372,8
52874639,8
73285694,8
38952746,8
96247538,8
28639574,8
26598734,8
87436592,8
84932765,8
69354782,8
35782946,8
94837526,8
52974863,8
97534826,8
87423965,8
95736824,8
79345826,8
48936275,8
73658249,8
37852496,8
48635297,8
28573469,8
34872695,8
78346295,8
74853692,8
58649273,8
75836924,8
29648753,8
92364758,8
73924865,8
56498237,8
29738465,8
58397246,8
68245973,8
84659237,8
73824659,8
72953468,8
82639457,8
42697358,8
57264839,8
25684739,8
46593827,8
36287594,8
74835269,8
62475893,8
65493782,8
56378249,8
47392568,8
48923657,8
96357428,8
64832597,8
62387459,8
46853792,8
85392674,8
26473859,8
34792865,8
65379428,8
25976438,8
95372468,8
36294758,8
85264379,8
68427395,8
53867492,8
85369742,8
34865792,8
59463728,8
78246593,8
34687529,8
94567328,8
37658249,8
39756842,8
59273486,8
93572486,8
47926835,8
65273984,8
78423659,8
83592746,8
53869247,8
58462937,8
36852497,8
84937562,8
62754893,8
52973648,8
82497536,8
69347258,8
25798346,8
95364287,8
82635974,8
36285749,8
34967528,8
42876359,8
28739465,8
74593862,8
75384269,8
93845762,8
49836275,8
72935648,8
53798246,8
39847256,8
47623895,8
37568249,8
96437258,8
26934785,8
35796248,8
82375964,8
83946527,8
82574369,8
26479583,8
28376549,8
58936427,8
83952674,8
73465829,8
87439256,8
74629538,8
28567943,8
36579482,8
42687539,8
35874926,8
86347592,8
64289735,8
92843756,8
78523964,8
94386527,8
93267485,8
57849263,8
84752639,8
47268395,8
46739582,8
26584397,8
29378546,8
63924758,8
94572863,8
24865937,8
96438257,8
96253847,8
29743586,8
73485269,8
62835749,8
39748652,8
93578624,8
35967428,8
65842793,8
79534826,8
92586437,8
29587346,8
57924386,8
39856472,8
73658492,8
52794863,8
92846357,8
63479528,8
85726943,8
95283647,8
42973685,8
36742985,8
68527439,8
74592836,8
24683759,8
87359426,8
26493578,8
57632948,8
26574839,8
74832569,8
35692874,8
74938652,8
69428537,8
48653729,8
48732569,8
39485627,8
26837594,8
62938457,8
52784639,8
97536482,8
95478263,8
42967583,8
95364278,8
69247358,8
46952837,8
97435826,8
75629483,8
37568429,8
64832579,8
58394762,8
56483927,8
26859734,8
36754928,8
29637485,8
56847239,8
73659284,8
43865792,8
87352694,8
29756843,8
92378456,8
74953628,8
57834269,8
39467852,8
46395287,8
96528374,8
36295784,8
74396852,8
87246593,8
26398475,8
43785962,8
29653478,8
79246538,8
36948752,8
26598743,8
96248573,8
74628539,8
73296548,8
35684729,8
85374269,8
79348562,8
92487563,8
75368492,8
43972658,8
24783695,8
79538264,8
73286594,8
27463985,8
94628753,8
48396572,8
49572836,8
82639475,8
46859273,8
25869374,8
26937485,8
94568372,8
35794862,8
35962748,8
83267459,8
86349275,8
59836274,8
68349527,8
62748359,8
48659237,8
65839742,8
42685793,8
96527348,8
63495287,8
95728634,8
43876259,8
73825694,8
37285649,8
69528437,8
56372948,8
38496257,8
74583629,8
49632578,8
49638725,8
74386925,8
63592487,8
93275648,8
97358426,8
38652497,8
59732486,8
29378564,8
47859236,8
52974683,8
65392478,8
64283597,8
35862794,8
36752894,8
64275839,8
62943587,8
28376594,8
42689537,8
52783946,8
94387562,8
93728456,8
97246583,8
27938465,8
49578362,8
74386952,8
87423956,8
34962758,8
85296473,8
27465839,8
25786493,8
87425963,8
37465982,8
25798364,8
57924368,8
43872965,8
73645982,8
29743568,8
78436592,8
84932756,8
52789436,8
25697384,8
82379465,8
92857463,8
57293486,8
46935278,8
69352748,8
73469258,8
97438256,8
93268457,8
28635794,8
47628593,8
85624379,8
39278465,8
49573862,8
35874692,8
65492738,8
79425683,8
25964783,8
85739642,8
37658294,8
94736852,8
49753826,8
95384762,8
63928457,8
49635278,8
58634279,8
85726934,8
85639742,8
83954726,8
38947256,8
62584379,8
59738624,8
94375268,8
59374286,8
93486527,8
36945287,8
26835749,8
63482597,8
56482739,8
94273568,8
37468295,8
46378259,8
36825947,8
24963785,8
57483692,8
92657843,8
85746392,8
58479326,8
79438562,8
85732469,8
62749385,8
62843579,8
59267834,8
47639258,8
52783964,8
57943682,8
72654839,8
42695738,8
27839564,8
64728593,8
34872965,8
82953674,8
95368724,8
83275649,8
37942586,8
57638429,8
78536249,8
42683759,8
75628493,8
79538246,8
75634982,8
53694872,8
28637549,8
34965827,8
26945378,8
69538247,8
96438275,8
75284369,8
65278439,8
65487293,8
85932674,8
75946382,8
74836952,8
63592478,8
26485379,8
49653728,8
69243875,8
48576329,8
52794836,8
94758362,8
24789536,8
63927485,8
42968573,8
94265378,8
62839475,8
24795683,8
74938625,8
52873649,8
94756328,8
38629574,8
92378465,8
25786439,8
87439265,8
72834956,8
27943586,8
38745269,8
27584369,8
85649237,8
64279538,8
29468735,8
97342658,8
46372985,8
84396275,8
92734856,8
27846935,8
94657382,8
38467925,8
78432659,8
97358264,8
74592683,8
92856437,8
24965837,8
46589327,8
37645982,8
37295684,8
85742693,8
87529364,8
82735649,8
46932587,8
62943578,8
73849652,8
58463972,8
59284763,8
92486537,8
64835279,8
87524639,8
94287536,8
78523946,8
49835627,8
64928735,8
57398642,8
49836257,8
43796582,8
58634297,8
63475829,8
52784963,8
85397426,8
84375296,8
72465983,8
73946852,8
85462793,8
58274369,8
26749538,8
93578642,8
53682947,8
47365892,8
64853729,8
93275684,8
58472963,8
58469273,8
59834762,8
57846392,8
28369457,8
63294758,8
95748362,8
68243975,8
87345926,8
62849753,8
29378465,8
28469735,8
42973658,8
75362849,8
64938725,8
36594278,8
97243856,8
69523874,8
82579643,8
79438526,8
42869357,8
59462738,8
34875692,8
65297843,8
87253964,8
36752948,8
42968537,8
53867294,8
39654287,8
75842693,8
62489753,8
39278546,8
82374695,8
53972846,8
84573926,8
27568394,8
24796385,8
85394762,8
78256349,8
34975628,8
49726835,8
65284379,8
38946275,8
57482639,8
84567392,8
29734685,8
53978462,8
82365749,8
57634928,8
37845269,8
28493765,8
58749236,8
79346285,8
28953746,8
95732486,8
42876395,8
56382497,8
27495386,8
96537482,8
69528374,8
73289456,8
42976358,8
94653872,8
65942783,8
34879256,8
95378642,8
82734695,8
57936824,8
38645279,8
46372958,8
73568249,8
75628439,8
94826357,8
28463597,8
92483657,8
28657934,8
34965782,8
57634892,8
74583926,8
34682759,8
85397462,8
63472958,8
58637942,8
74825369,8
92468735,8
48375269,8
64582793,8
93654278,8
26398574,8
75839624,8
65298734,8
65842739,8
82576934,8
95284763,8
27568439,8
74628593,8
36924875,8
95382746,8
42873956,8
38467952,8
84937526,8
47268359,8
74635892,8
84569327,8
52978346,8
68437295,8
53697482,8
68523794,8
65497283,8
29586374,8
78432695,8
82495736,8
78256493,8
68529437,8
36579428,8
37589642,8
25783946,8
49367825,8
78345926,8
58724396,8
75368429,8
69527348,8
29847365,8
74582639,8
65493827,8
52689374,8
92754386,8
37284659,8
57369284,8
65278394,8
87435629,8
28637495,8
62495378,8
85276943,8
63295874,8
58296473,8
43798562,8
79523846,8
24785639,8
26497835,8
75362948,8
72384956,8
96432857,8
87536492,8
48659327,8
58369742,8
95274386,8
78429356,8
93842765,8
95382647,8
28376495,8
82953746,8
26475983,8
34782695,8
38624795,8
36482597,8
64387925,8
28654397,8
29643578,8
52978364,8
43975628,8
64932578,8
39275846,8
72958643,8
85932764,8
82576943,8
36574829,8
73295846,8
96423875,8
63945287,8
56483729,8
94286573,8
58742693,8
48396257,8
47395286,8
64378592,8
75842963,8
58732469,8
37294856,8
92735864,8
25783964,8
49826357,8
85623497,8
28957346,8
65379482,8
37824956,8
62834795,8
95478326,8
94362578,8
87526349,8
36759428,8
36289547,8
58273469,8
97528364,8
39275864,8
47625983,8
69524738,8
79254683,8
72946835,8
75289643,8
62473985,8
52967483,8
38279465,8
82634759,8
74389625,8
64379258,8
87523649,8
94732586,8
25687493,8
28954763,8
79435826,8
26938574,8
56287943,8
75486293,8
43687529,8
26937548,8
62574839,8
85297436,8
28496375,8
25784963,8
27836549,8
29376548,8
37924856,8
73498652,8
96435827,8
83627549,8
78536294,8
27936485,8
39745268,8
82467953,8
97524638,8
56379428,8
63742985,8
57486392,8
25697438,8
74859236,8
36295847,8
42786359,8
28957463,8
42693875,8
49286573,8
85634297,8
39625784,8
85279634,8
68524937,8
92584763,8
25687394,8
56943872,8
95738624,8
94367825,8
25683794,8
36597842,8
68345792,8
29487365,8
73496852,8
35692847,8
94365287,8
59387246,8
94563782,8
65923478,8
28643597,8
82374965,8
38497526,8
27593486,8
97423865,8
78532694,8
38594726,8
63287594,8
92637485,8
65947238,8
47635829,8
93654287,8
48392657,8
94368725,8
48935672,8
24795863,8
36742958,8
38625794,8
57842639,8
75489362,8
59274386,8
93268547,8
79426385,8
34972658,8
72643859,8
39857462,8
27836594,8
48935627,8
74263958,8
72394685,8
28953764,8
49387265,8
26947835,8
39842765,8
63952487,8
37294865,8
94637852,8
47596283,8
62834759,8
24869573,8
37485269,8
82954763,8
85279643,8
82596374,8
62857943,8
86354729,8
74625893,8
43685729,8
47953628,8
26479538,8
47835296,8
92843657,8
84726953,8
38945762,8
35972864,8
74859362,8
94658327,8
85936247,8
79253684,8
95742638,8
72954386,8
47582963,8
95283746,8
64732895,8
29573468,8
73642985,8
63847925,8
53976428,8
96435782,8
25873649,8
78259436,8
63925874,8
85369724,8
26587934,8
62495387,8
63748259,8
48296375,8
73648592,8
27396584,8
65738492,8
28493675,8
68249375,8
97532846,8
48397265,8
56728493,8
69245837,8
52786439,8
74283569,8
92648735,8
94653728,8
87523694,8
37946825,8
53684729,8
93475286,8
83947562,8
48576239,8
93487562,8
86539427,8
75283469,8
86243795,8
63749285,8
92567843,8
72498653,8
37826495,8
63827495,8
82746953,8
73295864,8
59283647,8
57298643,8
86257439,8
68245937,8
58649327,8
56724893,8
37945286,8
48293765,8
64932587,8
24687395,8
94823657,8
38946257,8
72856943,8
58397264,8
25698473,8
62479538,8
85937264,8
24697385,8
52683749,8
62954378,8
28374965,8
53786429,8
59463872,8
74369258,8
87426395,8
65732948,8
42873965,8
27846953,8
27834659,8
46732985,8
52869347,8
72953486,8
92475386,8
83745296,8
37562894,8
63289475,8
52697384,8
24963758,8
95287436,8
39562478,8
64738529,8
72569438,8
37829564,8
69243785,8
65493872,8
46592837,8
27836459,8
35876294,8
25694873,8
62598743,8
83752469,8
28639547,8
56374829,8
57826943,8
62473859,8
73296485,8
48269753,8
87249356,8
53864729,8
57492638,8
82635947,8
38745296,8
96348257,8
85274369,8
74382569,8
42975836,8
93486572,8
65372948,8
92846375,8
29635874,8
75489236,8
72594386,8
64279358,8
84937265,8
47586293,8
35684792,8
46597328,8
53692874,8
63825947,8
37645928,8
36594287,8
97243865,8
58932674,8
69532847,8
47283596,8
95824736,8
96357482,8
43782695,8
84279653,8
62387549,8
85392764,8
63952478,8
48563972,8
37659248,8
27648395,8
39742568,8
75364892,8
87524693,8
48263597,8
35864927,8
92637458,8
63489725,8
35792864,8
65293478,8
64298753,8
94365278,8
94278653,8
43976258,8
25689437,8
96248375,8
85742639,8
47589362,8
27654938,8
38579642,8
97256483,8
97436285,8
97536428,8
47593826,8
68423975,8
74856293,8
47958236,8
47638259,8
47859326,8
58396247,8
62754839,8
28956437,8
59832764,8
36827549,8
63475892,8
97246538,8
43692785,8
59743682,8
38742596,8
25786394,8
58739624,8
37642859,8
57632984,8
65832497,8
97425638,8
28475369,8
84397256,8
95462837,8
36759482,8
84753926,8
87349562,8
49576238,8
85276934,8
36582497,8
92587436,8
35964728,8
86359427,8
27483596,8
34879265,8
74296853,8
82374956,8
62483597,8
46375892,8
63579248,8
73925684,8
94732568,8
65284397,8
65928734,8
59743826,8
53792684,8
48627953,8
34976528,8
63849725,8
94756238,8
74925386,8
37564928,8
95628743,8
46389725,8
65489372,8
38465279,8
73468295,8
37846925,8
86253749,8
58463927,8
73498625,8
24976385,8
69245873,8
59283746,8
36928457,8
47639528,8
25793684,8
38756942,8
47395268,8
49832765,8
78349526,8
94725386,8
28649735,8
26397548,8
83467925,8
56498273,8
39624758,8
48652793,8
84937256,8
56849372,8
73569248,8
35784962,8
59823674,8
95376842,8
95284637,8
27958643,8
57264893,8
25684793,8
73294856,8
63825974,8
58467392,8
35796428,8
26758349,8
94362587,8
78349562,8
59376842,8
53786294,8
79435682,8
53692847,8
35968472,8
58926374,8
36497852,8
84392756,8
46378295,8
82645379,8
69243857,8
37286549,8
73946825,8
86357492,8
24973865,8
52687349,8
64597238,8
68347295,8
94386572,8
39584672,8
34792856,8
62749583,8
37825964,8
36472859,8
42865793,8
72463859,8
62748593,8
37645892,8
65492783,8
94823765,8
36475928,8
52794683,8
85397246,8
48573926,8
34869572,8
49578326,8
53786249,8
75382469,8
84637925,8
35967248,8
29586347,8
82574396,8
34785692,8
95476283,8
85467329,8
26749583,8
39624785,8
26847935,8
83495627,8
95468372,8
69527384,8
34786259,8
37642895,8
48926357,8
74638295,8
74369528,8
38724695,8
42786395,8
29487536,8
36597824,8
34682795,8
87256493,8
97423856,8
95368742,8
94387526,8
34965872,8
63489752,8
65923487,8
69537248,8
52973864,8
84362597,8
36824957,8
47856329,8
95478236,8
53789462,8
95836427,8
95384672,8
29635748,8
39645278,8
59274368,8
59284637,8
52684739,8
59362487,8
92734658,8
65483972,8
92573486,8
94635278,8
83752496,8
37286495,8
72843569,8
94283765,8
84567239,8
57849236,8
75942683,8
49738652,8
69358472,8
84629735,8
72386459,8
56482937,8
62475938,8
25698374,8
25793648,8
46925378,8
28574369,8
92583764,8
48297365,8
27569438,8
73849625,8
72389456,8
28654379,8
85934762,8
47269385,8
72463895,8
86423957,8
73468259,8
39748625,8
35689427,8
56849327,8
36927458,8
95287346,8
82634975,8
65734892,8
48632579,8
69247385,8
24876593,8
65843792,8
85634279,8
46589273,8
84392765,8
92486573,8
43785926,8
62748395,8
83596472,8
43692875,8
73854296,8
36479582,8
52698374,8
29587364,8
57269438,8
46738592,8
85293746,8
57268349,8
69438572,8
59623487,8
63482579,8
74368529,8
63945278,8
36297458,8
29643587,8
93268475,8
68352794,8
97534862,8
72835946,8
57639482,8
95264378,8
92463578,8
62937485,8
58392746,8
49658237,8
93274658,8
34695728,8
27396548,8
75369482,8
97358462,8
83629574,8
82953764,8
46382579,8
82736594,8
37946852,8
38742569,8
57369248,8
56942873,8
97432658,8
64289753,8
26389457,8
39756824,8
24978536,8
58376924,8
65489327,8
43695827,8
85642973,8
79536248,8
49567382,8
83652497,8
46925387,8
56379284,8
25976384,8
94572836,8
65849372,8
92856473,8
84623597,8
65497328,8
83264795,8
59478263,8
82493765,8
52697348,8
82954736,8
47368592,8
72839465,8
35782649,8
72649358,8
85743692,8
25964738,8
97528346,8
56739248,8
35968274,8
96352847,8
84657392,8
27953486,8
48627935,8
65739428,8
52793846,8
92578643,8
57942683,8
86425937,8
39276458,8
79526438,8
28743569,8
47269358,8
95738642,8
38956427,8
72854396,8
85394726,8
49837256,8
47932586,8
68259374,8
42865739,8
36582479,8
96345728,8
37289564,8
47952638,8
93847265,8
92735846,8
78425693,8
73469285,8
46728359,8
97428563,8
38946572,8
36752849,8
25978436,8
34865927,8
83749625,8
39574268,8
92365874,8
73296458,8
56723894,8
85734296,8
83726459,8
94573862,8
92648753,8
86439257,8
63579482,8
46953872,8
97426583,8
46738529,8
26384795,8
72568439,8
53784926,8
34867529,8
62754938,8
96528347,8
38942657,8
46729385,8
73596824,8
94752638,8
97342856,8
79248536,8
75283496,8
82597436,8
83564279,8
65734982,8
59283764,8
49835672,8
25794836,8
74296835,8
86349572,8
38942675,8
28375946,8
72395648,8
75639248,8
84925637,8
48263579,8
96532874,8
46952873,8
86532794,8
58749263,8
75948362,8
69427538,8
94823675,8
47596382,8
83952647,8
29374865,8
79523864,8
93485672,8
38567942,8
96348275,8
58362479,8
46837952,8
95273486,8
79532684,8
38572469,8
65374982,8
92584736,8
92567834,8
29846357,8
82475369,8
72854369,8
85649273,8
72485369,8
65948273,8
38752469,8
73642958,8
46592873,8
75289634,8
52867394,8
47836952,8
83945762,8
57849326,8
36927485,8
63748529,8
95627843,8
39485672,8
79423685,8
47835269,8
92376485,8
75623849,8
64928753,8
64589327,8
62758439,8
56284397,8
65293487,8
62489735,8
39742586,8
85937246,8
25874639,8
37952468,8
38592674,8
97345682,8
85392746,8
59473628,8
59368724,8
49372568,8
74362958,8
57638492,8
25693874,8
84397265,8
92568743,8
47639285,8
26478359,8
39468752,8
29463578,8
74932568,8
82954637,8
84376952,8
38469725,8
26743985,8
28739564,8
39628457,8
29735684,8
56842739,8
96432758,8
26479385,8
75294368,8
64739528,8
43786295,8
53687294,8
69437528,8
78425639,8
48923756,8
52869374,8
